"scenario","method","lambda","mse_mean","true_fdr_mean","est_fdr_mean","fdp_mean"
"independent","ncv1",0.00295172772161419,1.61199769613528,0.892818343920259,0.89222215265627,0.892818343920259
"independent","ncv1",0.00270459107473018,1.62195787886875,0.893424378090901,0.893478106808702,0.893424378090901
"independent","ncv1",0.00247814621516309,1.63137463692945,0.893966035789279,0.894631706281758,0.893966035789279
"independent","ncv1",0.00227066070028343,1.64025045303064,0.894594594037002,0.8959155153116,0.894594594037002
"independent","ncv1",0.00208054713812451,1.64859191059094,0.895079977935955,0.896888258613607,0.895079977935955
"independent","ncv1",0.00190635104285627,1.65641063793128,0.8955100251953,0.897760223260179,0.8955100251953
"independent","ncv1",0.00174673970707301,1.66373555622882,0.895914600325025,0.898547445317611,0.895914600325025
"independent","ncv1",0.00160049200576095,1.67056925110333,0.896221537267145,0.899157818513508,0.896221537267145
"correlated","cv",1.60049200576095,10.1520295240664,0,0,0
"correlated","cv",1.46648905393987,8.73768091216698,0,0,0
"correlated","cv",1.34370564650397,7.52996258532918,0,0,0
"correlated","cv",1.23120241477144,6.50224756978061,0,0,0
"correlated","cv",1.12811863973555,5.63163515083941,0,0,0
"correlated","cv",1.03366566703415,4.89707598687574,0,0,0
"correlated","cv",0.947120873258172,4.27804505173532,0,0,0
"correlated","cv",0.867822137437488,3.75757738283519,0,0,0
"correlated","cv",0.795162775407741,3.32066014003106,0,0,0
"correlated","cv",0.728586898302864,2.95357207187675,0,0,0
"correlated","cv",0.66758515966292,2.64581470158911,0,0,0
"correlated","cv",0.611690858620008,2.38734803323206,0,0,0
"correlated","cv",0.560476369349204,2.17024987344992,0,0,0
"correlated","cv",0.513549869467659,1.98796307966469,0,0,0
"correlated","cv",0.470552342352066,1.83480905933048,0,0,0
"correlated","cv",0.431154830440396,1.70611306044497,0,0,0
"correlated","cv",0.395055918503962,1.59797059687535,0,0,0
"correlated","cv",0.3619794276353,1.50709276866023,0,0,0
"correlated","cv",0.33167230230944,1.43071936198367,0,0,0
"correlated","cv",0.303902674353299,1.36655955858906,0,0,0
"correlated","cv",0.278458089011369,1.31266181481971,0,0,0
"correlated","cv",0.25514387953599,1.26743922757569,0.000952380952380952,0.00105820105820106,0.000952380952380952
"correlated","cv",0.233781677866854,1.22947026181095,0.0019047619047619,0.00211640211640212,0.0019047619047619
"correlated","cv",0.214208050005496,1.19758941571835,0.0019047619047619,0.00211640211640212,0.0019047619047619
"correlated","cv",0.196273245644555,1.17082752219181,0.00285714285714286,0.00317460317460317,0.00285714285714286
"correlated","cv",0.179840052485699,1.14838581494363,0.00476190476190476,0.00529100529100529,0.00476190476190476
"correlated","cv",0.164782746481047,1.12957376459943,0.00952380952380952,0.00952380952380952,0.00952380952380952
"correlated","cv",0.150986129966773,1.11384339565664,0.0112554112554113,0.0104377104377104,0.0112554112554113
"correlated","cv",0.138344650330035,1.10076676682238,0.0167099567099567,0.0154882154882155,0.0167099567099567
"correlated","cv",0.126761592466485,1.08996156960253,0.0224242424242424,0.0207792207792208,0.0224242424242424
"correlated","cv",0.116148338850154,1.0813165209969,0.0364408055712404,0.0293504402200054,0.0364408055712404
"correlated","cv",0.106423691554815,1.07442559879309,0.0604614226353357,0.0476886237755803,0.0604614226353357
"correlated","cv",0.0975132510398305,1.06896384620248,0.0863346444216009,0.0658151789166282,0.0863346444216009
"correlated","cv",0.089348846947856,1.06477721029355,0.135358708923926,0.100524220635332,0.135358708923926
"correlated","cv",0.0818680165596217,1.06183448394422,0.189269644564997,0.131862888131421,0.189269644564997
"correlated","cv",0.0750135269156635,1.06004364214966,0.238147634599731,0.173558986124633,0.238147634599731
"correlated","cv",0.0687329369489366,1.05922578803304,0.297813596238783,0.224448211311351,0.297813596238783
"correlated","cv",0.0629781962783572,1.05940072705182,0.350347168487815,0.271224018628689,0.350347168487815
"correlated","cv",0.0577052775937964,1.06052631772494,0.394550141355374,0.308806178841921,0.394550141355374
"correlated","cv",0.0528738398200432,1.06251789776406,0.438365754310228,0.345415857071412,0.438365754310228
"correlated","cv",0.048446919482736,1.06512280567803,0.481079834011978,0.376313103930668,0.481079834011978
"correlated","cv",0.04439064791502,1.06835274809012,0.521807435842977,0.416416727702889,0.521807435842977
"correlated","cv",0.0406739921413883,1.07232983173193,0.560203028654642,0.455262090647493,0.560203028654642
"correlated","cv",0.0372685174563073,1.07701726429359,0.593212540257181,0.487013747531781,0.593212540257181
"correlated","cv",0.0341481698812089,1.08242080084856,0.625560665550262,0.51515976481534,0.625560665550262
"correlated","cv",0.0312890768355088,1.0883470056567,0.650352678795226,0.538544400437856,0.650352678795226
"correlated","cv",0.0286693644966638,1.09482649012276,0.673062578954885,0.559708292723045,0.673062578954885
"correlated","cv",0.0262689904519582,1.10195648011049,0.698773498041455,0.584727751484668,0.698773498041455
"correlated","cv",0.0240695903617038,1.10992506704785,0.718524723250745,0.606965057167304,0.718524723250745
"correlated","cv",0.0220543374607316,1.11848129719563,0.736301699311838,0.625562747669135,0.736301699311838
"correlated","cv",0.020207813823276,1.12778873164903,0.75125844863451,0.64357959610574,0.75125844863451
"correlated","cv",0.0185158924063475,1.13787206090407,0.766025682056312,0.66278098418152,0.766025682056312
"correlated","cv",0.0169656289691538,1.1483308698015,0.778944682307864,0.680224869532769,0.778944682307864
"correlated","cv",0.0155451630416861,1.15932757979463,0.791095103627684,0.699114081425598,0.791095103627684
"correlated","cv",0.0142436271848197,1.1712749436027,0.802092429683225,0.715629204713197,0.802092429683225
"correlated","cv",0.0130510638477118,1.18351824277563,0.811439403686636,0.730365323105109,0.811439403686636
"correlated","cv",0.0119583491864054,1.19679413440081,0.820762965412632,0.746021133493854,0.820762965412632
"correlated","cv",0.0109571232608041,1.21075051553137,0.829323685697631,0.761490628781689,0.829323685697631
"correlated","cv",0.0100397260759821,1.22498172498084,0.836927467384721,0.776291195820657,0.836927467384721
"correlated","cv",0.00919913897850576,1.23994051408512,0.843534707769466,0.789334742199129,0.843534707769466
"correlated","cv",0.00842893095941227,1.25443534352265,0.849330679507318,0.800410482325352,0.849330679507318
"correlated","cv",0.00772320945303067,1.26920898916657,0.854388440794455,0.810735286243246,0.854388440794455
"correlated","cv",0.00707657525522565,1.28436771830577,0.85895106502082,0.819996788266751,0.85895106502082
"correlated","cv",0.00648408121616084,1.29983772702545,0.863061595276718,0.828411041036849,0.863061595276718
"correlated","cv",0.00594119439155589,1.31446072123542,0.866923414183134,0.836397393097062,0.866923414183134
"correlated","cv",0.00544376136287119,1.32961576985839,0.87016301234999,0.843113239823032,0.87016301234999
"correlated","cv",0.00498797646109815,1.34384974073679,0.872851249746143,0.848641109926945,0.872851249746143
"correlated","cv",0.00457035265104768,1.35876017766314,0.875783117793843,0.85466055376826,0.875783117793843
"correlated","cv",0.00418769485338345,1.37310500290721,0.878108458053687,0.85937169135592,0.878108458053687
"correlated","cv",0.00383707550029739,1.3873657638007,0.88032037968666,0.863895608831087,0.88032037968666
"correlated","cv",0.00351581213781297,1.40061957967718,0.88195252171458,0.867231387759803,0.88195252171458
"correlated","cv",0.00322144690336038,1.41362339829428,0.883890147552158,0.871181964238459,0.883890147552158
"correlated","cv",0.00295172772161419,1.42655814283514,0.885420788092787,0.87432543316811,0.885420788092787
"correlated","cv",0.00270459107473018,1.4392518211716,0.886731103292845,0.877004695775506,0.886731103292845
"correlated","cv",0.00247814621516309,1.45120622440061,0.887905954072552,0.879387015292591,0.887905954072552
"correlated","cv",0.00227066070028343,1.46316682042574,0.889107775955733,0.881883384436734,0.889107775955733
"correlated","cv",0.00208054713812451,1.47463090729698,0.890149019603433,0.884079233937387,0.890149019603433
"correlated","cv",0.00190635104285627,1.48601309513471,0.891073175218133,0.88599860958346,0.891073175218133
"correlated","cv",0.00174673970707301,1.49701600708762,0.891759429741693,0.887407961722465,0.891759429741693
"correlated","cv",0.00160049200576095,1.50781448609756,0.892396326081914,0.888702650303957,0.892396326081914
"correlated","cvc",1.60049200576095,10.1520295240664,0,0,0
"correlated","cvc",1.46648905393987,8.73768091216698,0,0,0
"correlated","cvc",1.34370564650397,7.52996258532918,0,0,0
"correlated","cvc",1.23120241477144,6.50224756978061,0,0,0
"correlated","cvc",1.12811863973555,5.63163515083941,0,0,0
"correlated","cvc",1.03366566703415,4.89707598687574,0,0,0
"correlated","cvc",0.947120873258172,4.27804505173532,0,0,0
"correlated","cvc",0.867822137437488,3.75757738283519,0,0,0
"correlated","cvc",0.795162775407741,3.32066014003106,0,0,0
"correlated","cvc",0.728586898302864,2.95357207187675,0,0,0
"correlated","cvc",0.66758515966292,2.64581470158911,0,0,0
"correlated","cvc",0.611690858620008,2.38734803323206,0,0,0
"correlated","cvc",0.560476369349204,2.17024987344992,0,0,0
"correlated","cvc",0.513549869467659,1.98796307966469,0,0,0
"correlated","cvc",0.470552342352066,1.83480905933048,0,0,0
"correlated","cvc",0.431154830440396,1.70611306044497,0,0,0
"correlated","cvc",0.395055918503962,1.59797059687535,0,0,0
"correlated","cvc",0.3619794276353,1.50709276866023,0,0,0
"correlated","cvc",0.33167230230944,1.43071936198367,0,0,0
"correlated","cvc",0.303902674353299,1.36655955858906,0,0,0
"correlated","cvc",0.278458089011369,1.31266181481971,0,0,0
"correlated","cvc",0.25514387953599,1.26743922757569,0.000952380952380952,0.00105820105820106,0.000952380952380952
"correlated","cvc",0.233781677866854,1.22947026181095,0.0019047619047619,0.00211640211640212,0.0019047619047619
"correlated","cvc",0.214208050005496,1.19758941571835,0.0019047619047619,0.00211640211640212,0.0019047619047619
"correlated","cvc",0.196273245644555,1.17082752219181,0.00285714285714286,0.00317460317460317,0.00285714285714286
"correlated","cvc",0.179840052485699,1.14838581494363,0.00476190476190476,0.00529100529100529,0.00476190476190476
"correlated","cvc",0.164782746481047,1.12957376459943,0.00952380952380952,0.00952380952380952,0.00952380952380952
"correlated","cvc",0.150986129966773,1.11384339565664,0.0112554112554113,0.0104377104377104,0.0112554112554113
"correlated","cvc",0.138344650330035,1.10076676682238,0.0167099567099567,0.0154882154882155,0.0167099567099567
"correlated","cvc",0.126761592466485,1.08996156960253,0.0224242424242424,0.0207792207792208,0.0224242424242424
"correlated","cvc",0.116148338850154,1.0813165209969,0.0364408055712404,0.0293504402200054,0.0364408055712404
"correlated","cvc",0.106423691554815,1.07442559879309,0.0604614226353357,0.0476886237755803,0.0604614226353357
"correlated","cvc",0.0975132510398305,1.06896384620248,0.0863346444216009,0.0658151789166282,0.0863346444216009
"correlated","cvc",0.089348846947856,1.06477721029355,0.135358708923926,0.100524220635332,0.135358708923926
"correlated","cvc",0.0818680165596217,1.06183448394422,0.189269644564997,0.131862888131421,0.189269644564997
"correlated","cvc",0.0750135269156635,1.06004364214966,0.238147634599731,0.173558986124633,0.238147634599731
"correlated","cvc",0.0687329369489366,1.05922578803304,0.297813596238783,0.224448211311351,0.297813596238783
"correlated","cvc",0.0629781962783572,1.05940072705182,0.350347168487815,0.271224018628689,0.350347168487815
"correlated","cvc",0.0577052775937964,1.06052631772494,0.394550141355374,0.308806178841921,0.394550141355374
"correlated","cvc",0.0528738398200432,1.06251789776406,0.438365754310228,0.345415857071412,0.438365754310228
"correlated","cvc",0.048446919482736,1.06512280567803,0.481079834011978,0.376313103930668,0.481079834011978
"correlated","cvc",0.04439064791502,1.06835274809012,0.521807435842977,0.416416727702889,0.521807435842977
"correlated","cvc",0.0406739921413883,1.07232983173193,0.560203028654642,0.455262090647493,0.560203028654642
"correlated","cvc",0.0372685174563073,1.07701726429359,0.593212540257181,0.487013747531781,0.593212540257181
"correlated","cvc",0.0341481698812089,1.08242080084856,0.625560665550262,0.51515976481534,0.625560665550262
"correlated","cvc",0.0312890768355088,1.0883470056567,0.650352678795226,0.538544400437856,0.650352678795226
"correlated","cvc",0.0286693644966638,1.09482649012276,0.673062578954885,0.559708292723045,0.673062578954885
"correlated","cvc",0.0262689904519582,1.10195648011049,0.698773498041455,0.584727751484668,0.698773498041455
"correlated","cvc",0.0240695903617038,1.10992506704785,0.718524723250745,0.606965057167304,0.718524723250745
"correlated","cvc",0.0220543374607316,1.11848129719563,0.736301699311838,0.625562747669135,0.736301699311838
"correlated","cvc",0.020207813823276,1.12778873164903,0.75125844863451,0.64357959610574,0.75125844863451
"correlated","cvc",0.0185158924063475,1.13787206090407,0.766025682056312,0.66278098418152,0.766025682056312
"correlated","cvc",0.0169656289691538,1.1483308698015,0.778944682307864,0.680224869532769,0.778944682307864
"correlated","cvc",0.0155451630416861,1.15932757979463,0.791095103627684,0.699114081425598,0.791095103627684
"correlated","cvc",0.0142436271848197,1.1712749436027,0.802092429683225,0.715629204713197,0.802092429683225
"correlated","cvc",0.0130510638477118,1.18351824277563,0.811439403686636,0.730365323105109,0.811439403686636
"correlated","cvc",0.0119583491864054,1.19679413440081,0.820762965412632,0.746021133493854,0.820762965412632
"correlated","cvc",0.0109571232608041,1.21075051553137,0.829323685697631,0.761490628781689,0.829323685697631
"correlated","cvc",0.0100397260759821,1.22498172498084,0.836927467384721,0.776291195820657,0.836927467384721
"correlated","cvc",0.00919913897850576,1.23994051408512,0.843534707769466,0.789334742199129,0.843534707769466
"correlated","cvc",0.00842893095941227,1.25443534352265,0.849330679507318,0.800410482325352,0.849330679507318
"correlated","cvc",0.00772320945303067,1.26920898916657,0.854388440794455,0.810735286243246,0.854388440794455
"correlated","cvc",0.00707657525522565,1.28436771830577,0.85895106502082,0.819996788266751,0.85895106502082
"correlated","cvc",0.00648408121616084,1.29983772702545,0.863061595276718,0.828411041036849,0.863061595276718
"correlated","cvc",0.00594119439155589,1.31446072123542,0.866923414183134,0.836397393097062,0.866923414183134
"correlated","cvc",0.00544376136287119,1.32961576985839,0.87016301234999,0.843113239823032,0.87016301234999
"correlated","cvc",0.00498797646109815,1.34384974073679,0.872851249746143,0.848641109926945,0.872851249746143
"correlated","cvc",0.00457035265104768,1.35876017766314,0.875783117793843,0.85466055376826,0.875783117793843
"correlated","cvc",0.00418769485338345,1.37310500290721,0.878108458053687,0.85937169135592,0.878108458053687
"correlated","cvc",0.00383707550029739,1.3873657638007,0.88032037968666,0.863895608831087,0.88032037968666
"correlated","cvc",0.00351581213781297,1.40061957967718,0.88195252171458,0.867231387759803,0.88195252171458
"correlated","cvc",0.00322144690336038,1.41362339829428,0.883890147552158,0.871181964238459,0.883890147552158
"correlated","cvc",0.00295172772161419,1.42655814283514,0.885420788092787,0.87432543316811,0.885420788092787
"correlated","cvc",0.00270459107473018,1.4392518211716,0.886731103292845,0.877004695775506,0.886731103292845
"correlated","cvc",0.00247814621516309,1.45120622440061,0.887905954072552,0.879387015292591,0.887905954072552
"correlated","cvc",0.00227066070028343,1.46316682042574,0.889107775955733,0.881883384436734,0.889107775955733
"correlated","cvc",0.00208054713812451,1.47463090729698,0.890149019603433,0.884079233937387,0.890149019603433
"correlated","cvc",0.00190635104285627,1.48601309513471,0.891073175218133,0.88599860958346,0.891073175218133
"correlated","cvc",0.00174673970707301,1.49701600708762,0.891759429741693,0.887407961722465,0.891759429741693
"correlated","cvc",0.00160049200576095,1.50781448609756,0.892396326081914,0.888702650303957,0.892396326081914
"correlated","ncv0",1.60049200576095,10.1520295240664,0,0,0
"correlated","ncv0",1.46648905393987,8.73768091216698,0,0,0
"correlated","ncv0",1.34370564650397,7.52996258532918,0,0,0
"correlated","ncv0",1.23120241477144,6.50224756978061,0,0,0
"correlated","ncv0",1.12811863973555,5.63163515083941,0,0,0
"correlated","ncv0",1.03366566703415,4.89707598687574,0,0,0
"correlated","ncv0",0.947120873258172,4.27804505173532,0,0,0
"correlated","ncv0",0.867822137437488,3.75757738283519,0,0,0
"correlated","ncv0",0.795162775407741,3.32066014003106,0,0,0
"correlated","ncv0",0.728586898302864,2.95357207187675,0,0,0
"correlated","ncv0",0.66758515966292,2.64581470158911,0,0,0
"correlated","ncv0",0.611690858620008,2.38734803323206,0,0,0
"correlated","ncv0",0.560476369349204,2.17024987344992,0,0,0
"correlated","ncv0",0.513549869467659,1.98796307966469,0,0,0
"correlated","ncv0",0.470552342352066,1.83480905933048,0,0,0
"correlated","ncv0",0.431154830440396,1.70611306044497,0,0,0
"correlated","ncv0",0.395055918503962,1.59797059687535,0,0,0
"correlated","ncv0",0.3619794276353,1.50709276866023,0,0,0
"correlated","ncv0",0.33167230230944,1.43071936198367,0,0,0
"correlated","ncv0",0.303902674353299,1.36655955858906,0,0,0
"correlated","ncv0",0.278458089011369,1.31266181481971,0,0,0
"correlated","ncv0",0.25514387953599,1.26743922757569,0.000952380952380952,0.00105820105820106,0.000952380952380952
"correlated","ncv0",0.233781677866854,1.22947026181095,0.0019047619047619,0.00211640211640212,0.0019047619047619
"correlated","ncv0",0.214208050005496,1.19758941571835,0.0019047619047619,0.00211640211640212,0.0019047619047619
"correlated","ncv0",0.196273245644555,1.17082752219181,0.00285714285714286,0.00317460317460317,0.00285714285714286
"correlated","ncv0",0.179840052485699,1.14838581494363,0.00476190476190476,0.00529100529100529,0.00476190476190476
"correlated","ncv0",0.164782746481047,1.12957376459943,0.00952380952380952,0.00952380952380952,0.00952380952380952
"correlated","ncv0",0.150986129966773,1.11384339565664,0.0112554112554113,0.0104377104377104,0.0112554112554113
"correlated","ncv0",0.138344650330035,1.10076676682238,0.0167099567099567,0.0154882154882155,0.0167099567099567
"correlated","ncv0",0.126761592466485,1.08996156960253,0.0224242424242424,0.0207792207792208,0.0224242424242424
"correlated","ncv0",0.116148338850154,1.0813165209969,0.0364408055712404,0.0293504402200054,0.0364408055712404
"correlated","ncv0",0.106423691554815,1.07442559879309,0.0604614226353357,0.0476886237755803,0.0604614226353357
"correlated","ncv0",0.0975132510398305,1.06896384620248,0.0863346444216009,0.0658151789166282,0.0863346444216009
"correlated","ncv0",0.089348846947856,1.06477721029355,0.135358708923926,0.100524220635332,0.135358708923926
"correlated","ncv0",0.0818680165596217,1.06183448394422,0.189269644564997,0.131862888131421,0.189269644564997
"correlated","ncv0",0.0750135269156635,1.06004364214966,0.238147634599731,0.173558986124633,0.238147634599731
"correlated","ncv0",0.0687329369489366,1.05922578803304,0.297813596238783,0.224448211311351,0.297813596238783
"correlated","ncv0",0.0629781962783572,1.05940072705182,0.350347168487815,0.271224018628689,0.350347168487815
"correlated","ncv0",0.0577052775937964,1.06052631772494,0.394550141355374,0.308806178841921,0.394550141355374
"correlated","ncv0",0.0528738398200432,1.06251789776406,0.438365754310228,0.345415857071412,0.438365754310228
"correlated","ncv0",0.048446919482736,1.06512280567803,0.481079834011978,0.376313103930668,0.481079834011978
"correlated","ncv0",0.04439064791502,1.06835274809012,0.521807435842977,0.416416727702889,0.521807435842977
"correlated","ncv0",0.0406739921413883,1.07232983173193,0.560203028654642,0.455262090647493,0.560203028654642
"correlated","ncv0",0.0372685174563073,1.07701726429359,0.593212540257181,0.487013747531781,0.593212540257181
"correlated","ncv0",0.0341481698812089,1.08242080084856,0.625560665550262,0.51515976481534,0.625560665550262
"correlated","ncv0",0.0312890768355088,1.0883470056567,0.650352678795226,0.538544400437856,0.650352678795226
"correlated","ncv0",0.0286693644966638,1.09482649012276,0.673062578954885,0.559708292723045,0.673062578954885
"correlated","ncv0",0.0262689904519582,1.10195648011049,0.698773498041455,0.584727751484668,0.698773498041455
"correlated","ncv0",0.0240695903617038,1.10992506704785,0.718524723250745,0.606965057167304,0.718524723250745
"correlated","ncv0",0.0220543374607316,1.11848129719563,0.736301699311838,0.625562747669135,0.736301699311838
"correlated","ncv0",0.020207813823276,1.12778873164903,0.75125844863451,0.64357959610574,0.75125844863451
"correlated","ncv0",0.0185158924063475,1.13787206090407,0.766025682056312,0.66278098418152,0.766025682056312
"correlated","ncv0",0.0169656289691538,1.1483308698015,0.778944682307864,0.680224869532769,0.778944682307864
"correlated","ncv0",0.0155451630416861,1.15932757979463,0.791095103627684,0.699114081425598,0.791095103627684
"correlated","ncv0",0.0142436271848197,1.1712749436027,0.802092429683225,0.715629204713197,0.802092429683225
"correlated","ncv0",0.0130510638477118,1.18351824277563,0.811439403686636,0.730365323105109,0.811439403686636
"correlated","ncv0",0.0119583491864054,1.19679413440081,0.820762965412632,0.746021133493854,0.820762965412632
"correlated","ncv0",0.0109571232608041,1.21075051553137,0.829323685697631,0.761490628781689,0.829323685697631
"correlated","ncv0",0.0100397260759821,1.22498172498084,0.836927467384721,0.776291195820657,0.836927467384721
"correlated","ncv0",0.00919913897850576,1.23994051408512,0.843534707769466,0.789334742199129,0.843534707769466
"correlated","ncv0",0.00842893095941227,1.25443534352265,0.849330679507318,0.800410482325352,0.849330679507318
"correlated","ncv0",0.00772320945303067,1.26920898916657,0.854388440794455,0.810735286243246,0.854388440794455
"correlated","ncv0",0.00707657525522565,1.28436771830577,0.85895106502082,0.819996788266751,0.85895106502082
"correlated","ncv0",0.00648408121616084,1.29983772702545,0.863061595276718,0.828411041036849,0.863061595276718
"correlated","ncv0",0.00594119439155589,1.31446072123542,0.866923414183134,0.836397393097062,0.866923414183134
"correlated","ncv0",0.00544376136287119,1.32961576985839,0.87016301234999,0.843113239823032,0.87016301234999
"correlated","ncv0",0.00498797646109815,1.34384974073679,0.872851249746143,0.848641109926945,0.872851249746143
"correlated","ncv0",0.00457035265104768,1.35876017766314,0.875783117793843,0.85466055376826,0.875783117793843
"correlated","ncv0",0.00418769485338345,1.37310500290721,0.878108458053687,0.85937169135592,0.878108458053687
"correlated","ncv0",0.00383707550029739,1.3873657638007,0.88032037968666,0.863895608831087,0.88032037968666
"correlated","ncv0",0.00351581213781297,1.40061957967718,0.88195252171458,0.867231387759803,0.88195252171458
"correlated","ncv0",0.00322144690336038,1.41362339829428,0.883890147552158,0.871181964238459,0.883890147552158
"correlated","ncv0",0.00295172772161419,1.42655814283514,0.885420788092787,0.87432543316811,0.885420788092787
"correlated","ncv0",0.00270459107473018,1.4392518211716,0.886731103292845,0.877004695775506,0.886731103292845
"correlated","ncv0",0.00247814621516309,1.45120622440061,0.887905954072552,0.879387015292591,0.887905954072552
"correlated","ncv0",0.00227066070028343,1.46316682042574,0.889107775955733,0.881883384436734,0.889107775955733
"correlated","ncv0",0.00208054713812451,1.47463090729698,0.890149019603433,0.884079233937387,0.890149019603433
"correlated","ncv0",0.00190635104285627,1.48601309513471,0.891073175218133,0.88599860958346,0.891073175218133
"correlated","ncv0",0.00174673970707301,1.49701600708762,0.891759429741693,0.887407961722465,0.891759429741693
"correlated","ncv0",0.00160049200576095,1.50781448609756,0.892396326081914,0.888702650303957,0.892396326081914
"correlated","ncv1",1.60049200576095,10.1520295240664,0,0,0
"correlated","ncv1",1.46648905393987,8.73768091216698,0,0,0
"correlated","ncv1",1.34370564650397,7.52996258532918,0,0,0
"correlated","ncv1",1.23120241477144,6.50224756978061,0,0,0
"correlated","ncv1",1.12811863973555,5.63163515083941,0,0,0
"correlated","ncv1",1.03366566703415,4.89707598687574,0,0,0
"correlated","ncv1",0.947120873258172,4.27804505173532,0,0,0
"correlated","ncv1",0.867822137437488,3.75757738283519,0,0,0
"correlated","ncv1",0.795162775407741,3.32066014003106,0,0,0
"correlated","ncv1",0.728586898302864,2.95357207187675,0,0,0
"correlated","ncv1",0.66758515966292,2.64581470158911,0,0,0
"correlated","ncv1",0.611690858620008,2.38734803323206,0,0,0
"correlated","ncv1",0.560476369349204,2.17024987344992,0,0,0
"correlated","ncv1",0.513549869467659,1.98796307966469,0,0,0
"correlated","ncv1",0.470552342352066,1.83480905933048,0,0,0
"correlated","ncv1",0.431154830440396,1.70611306044497,0,0,0
"correlated","ncv1",0.395055918503962,1.59797059687535,0,0,0
"correlated","ncv1",0.3619794276353,1.50709276866023,0,0,0
"correlated","ncv1",0.33167230230944,1.43071936198367,0,0,0
"correlated","ncv1",0.303902674353299,1.36655955858906,0,0,0
"correlated","ncv1",0.278458089011369,1.31266181481971,0,0,0
"correlated","ncv1",0.25514387953599,1.26743922757569,0.000952380952380952,0.00105820105820106,0.000952380952380952
"correlated","ncv1",0.233781677866854,1.22947026181095,0.0019047619047619,0.00211640211640212,0.0019047619047619
"correlated","ncv1",0.214208050005496,1.19758941571835,0.0019047619047619,0.00211640211640212,0.0019047619047619
"correlated","ncv1",0.196273245644555,1.17082752219181,0.00285714285714286,0.00317460317460317,0.00285714285714286
"correlated","ncv1",0.179840052485699,1.14838581494363,0.00476190476190476,0.00529100529100529,0.00476190476190476
"correlated","ncv1",0.164782746481047,1.12957376459943,0.00952380952380952,0.00952380952380952,0.00952380952380952
"correlated","ncv1",0.150986129966773,1.11384339565664,0.0112554112554113,0.0104377104377104,0.0112554112554113
"correlated","ncv1",0.138344650330035,1.10076676682238,0.0167099567099567,0.0154882154882155,0.0167099567099567
"correlated","ncv1",0.126761592466485,1.08996156960253,0.0224242424242424,0.0207792207792208,0.0224242424242424
"correlated","ncv1",0.116148338850154,1.0813165209969,0.0364408055712404,0.0293504402200054,0.0364408055712404
"correlated","ncv1",0.106423691554815,1.07442559879309,0.0604614226353357,0.0476886237755803,0.0604614226353357
"correlated","ncv1",0.0975132510398305,1.06896384620248,0.0863346444216009,0.0658151789166282,0.0863346444216009
"correlated","ncv1",0.089348846947856,1.06477721029355,0.135358708923926,0.100524220635332,0.135358708923926
"correlated","ncv1",0.0818680165596217,1.06183448394422,0.189269644564997,0.131862888131421,0.189269644564997
"correlated","ncv1",0.0750135269156635,1.06004364214966,0.238147634599731,0.173558986124633,0.238147634599731
"correlated","ncv1",0.0687329369489366,1.05922578803304,0.297813596238783,0.224448211311351,0.297813596238783
"correlated","ncv1",0.0629781962783572,1.05940072705182,0.350347168487815,0.271224018628689,0.350347168487815
"correlated","ncv1",0.0577052775937964,1.06052631772494,0.394550141355374,0.308806178841921,0.394550141355374
"correlated","ncv1",0.0528738398200432,1.06251789776406,0.438365754310228,0.345415857071412,0.438365754310228
"correlated","ncv1",0.048446919482736,1.06512280567803,0.481079834011978,0.376313103930668,0.481079834011978
"correlated","ncv1",0.04439064791502,1.06835274809012,0.521807435842977,0.416416727702889,0.521807435842977
"correlated","ncv1",0.0406739921413883,1.07232983173193,0.560203028654642,0.455262090647493,0.560203028654642
"correlated","ncv1",0.0372685174563073,1.07701726429359,0.593212540257181,0.487013747531781,0.593212540257181
"correlated","ncv1",0.0341481698812089,1.08242080084856,0.625560665550262,0.51515976481534,0.625560665550262
"correlated","ncv1",0.0312890768355088,1.0883470056567,0.650352678795226,0.538544400437856,0.650352678795226
"correlated","ncv1",0.0286693644966638,1.09482649012276,0.673062578954885,0.559708292723045,0.673062578954885
"correlated","ncv1",0.0262689904519582,1.10195648011049,0.698773498041455,0.584727751484668,0.698773498041455
"correlated","ncv1",0.0240695903617038,1.10992506704785,0.718524723250745,0.606965057167304,0.718524723250745
"correlated","ncv1",0.0220543374607316,1.11848129719563,0.736301699311838,0.625562747669135,0.736301699311838
"correlated","ncv1",0.020207813823276,1.12778873164903,0.75125844863451,0.64357959610574,0.75125844863451
"correlated","ncv1",0.0185158924063475,1.13787206090407,0.766025682056312,0.66278098418152,0.766025682056312
"correlated","ncv1",0.0169656289691538,1.1483308698015,0.778944682307864,0.680224869532769,0.778944682307864
"correlated","ncv1",0.0155451630416861,1.15932757979463,0.791095103627684,0.699114081425598,0.791095103627684
"correlated","ncv1",0.0142436271848197,1.1712749436027,0.802092429683225,0.715629204713197,0.802092429683225
"correlated","ncv1",0.0130510638477118,1.18351824277563,0.811439403686636,0.730365323105109,0.811439403686636
"correlated","ncv1",0.0119583491864054,1.19679413440081,0.820762965412632,0.746021133493854,0.820762965412632
"correlated","ncv1",0.0109571232608041,1.21075051553137,0.829323685697631,0.761490628781689,0.829323685697631
"correlated","ncv1",0.0100397260759821,1.22498172498084,0.836927467384721,0.776291195820657,0.836927467384721
"correlated","ncv1",0.00919913897850576,1.23994051408512,0.843534707769466,0.789334742199129,0.843534707769466
