"scenario","rep","method","idx","lambda","cv_mse","true_fdr","est_fdr"
"correlated",17,"cv_1se",28,0.150986129966773,1.15730243863957,0,0
"correlated",17,"cvc_max_lambda",35,0.0818680165596217,1.10073231263814,0.285714285714286,0.238095238095238
"correlated",18,"cv_min",36,0.0750135269156635,1.05350384354368,0.310344827586207,0.191570881226054
"correlated",18,"cv_1se",27,0.164782746481047,1.11115801475376,0,0
"correlated",18,"cvc_max_lambda",34,0.089348846947856,1.05534772461233,0.166666666666667,0.185185185185185
"correlated",19,"cv_min",37,0.0687329369489366,1.08465475592448,0.354838709677419,0.25089605734767
"correlated",19,"cv_1se",30,0.126761592466485,1.12137724085389,0.0909090909090909,0.0505050505050505
"correlated",19,"cvc_max_lambda",34,0.089348846947856,1.09297633491977,0.2,0.177777777777778
"correlated",20,"cv_min",36,0.0750135269156635,1.22152843515349,0.130434782608696,0.0966183574879227
"correlated",20,"cv_1se",29,0.138344650330035,1.25539717492724,0,0
"correlated",20,"cvc_max_lambda",34,0.089348846947856,1.22405267219672,0.0909090909090909,0.0505050505050505
"correlated",21,"cv_min",39,0.0577052775937964,1.07405455394826,0.310344827586207,0.229885057471264
"correlated",21,"cv_1se",26,0.179840052485699,1.16235556181708,0,0
"correlated",21,"cvc_max_lambda",35,0.0818680165596217,1.0778236199213,0.166666666666667,0.0925925925925926
"correlated",22,"cv_min",39,0.0577052775937964,1.01813829410374,0.354838709677419,0.17921146953405
"correlated",22,"cv_1se",29,0.138344650330035,1.06135666747456,0,0
"correlated",22,"cvc_max_lambda",35,0.0818680165596217,1.02449225892799,0.130434782608696,0
"correlated",23,"cv_min",36,0.0750135269156635,1.11628285347425,0.130434782608696,0.0966183574879227
"correlated",23,"cv_1se",32,0.106423691554815,1.12894514529689,0,0
"correlated",23,"cvc_max_lambda",34,0.089348846947856,1.11937784302995,0.0476190476190476,0.0529100529100529
"correlated",24,"cv_min",38,0.0629781962783572,1.13040227671968,0.285714285714286,0.277777777777778
"correlated",24,"cv_1se",28,0.150986129966773,1.1747287532409,0,0
"correlated",24,"cvc_max_lambda",33,0.0975132510398305,1.13954193558094,0.0476190476190476,0
"correlated",25,"cv_min",37,0.0687329369489366,1.05238381421039,0.230769230769231,0.0854700854700855
"correlated",25,"cv_1se",26,0.179840052485699,1.12976308835101,0,0
"correlated",25,"cvc_max_lambda",36,0.0750135269156635,1.05271772450938,0.230769230769231,0.0854700854700855
"correlated",26,"cv_min",37,0.0687329369489366,1.11496017767467,0.285714285714286,0.317460317460317
"correlated",26,"cv_1se",25,0.196273245644555,1.21082839033213,0,0
"correlated",26,"cvc_max_lambda",34,0.089348846947856,1.11941530299079,0.2,0.222222222222222
"correlated",27,"cv_min",39,0.0577052775937964,1.05126749641718,0.333333333333333,0.185185185185185
"correlated",27,"cv_1se",29,0.138344650330035,1.10453950873197,0,0
"correlated",27,"cvc_max_lambda",36,0.0750135269156635,1.05564175126274,0.130434782608696,0
"correlated",28,"cv_min",38,0.0629781962783572,1.06411748030238,0.444444444444444,0.401234567901235
"correlated",28,"cv_1se",28,0.150986129966773,1.1189492106974,0,0
"correlated",28,"cvc_max_lambda",34,0.089348846947856,1.06996402776969,0.130434782608696,0.0966183574879227
"correlated",29,"cv_min",35,0.0818680165596217,1.04339509663817,0.0476190476190476,0
"correlated",29,"cv_1se",27,0.164782746481047,1.11083481858146,0,0
"correlated",29,"cvc_max_lambda",33,0.0975132510398305,1.0486556445698,0.0476190476190476,0
"correlated",30,"cv_min",38,0.0629781962783572,0.99764284151015,0.333333333333333,0.333333333333333
"correlated",30,"cv_1se",29,0.138344650330035,1.04830200276484,0,0
"correlated",30,"cvc_max_lambda",36,0.0750135269156635,1.00024943738629,0.310344827586207,0.306513409961686
"correlated",31,"cv_min",36,0.0750135269156635,1.00505284279351,0.166666666666667,0.138888888888889
"correlated",31,"cv_1se",29,0.138344650330035,1.0450185833365,0,0
"correlated",31,"cvc_max_lambda",35,0.0818680165596217,1.00597309054159,0.0909090909090909,0.0505050505050505
"correlated",32,"cv_min",37,0.0687329369489366,1.10990394252076,0.333333333333333,0.296296296296296
"correlated",32,"cv_1se",29,0.138344650330035,1.16017236330979,0.0476190476190476,0.0529100529100529
"correlated",32,"cvc_max_lambda",33,0.0975132510398305,1.12361903416929,0.166666666666667,0.185185185185185
"correlated",33,"cv_min",35,0.0818680165596217,1.1117897314891,0.2,0.0888888888888889
"correlated",33,"cv_1se",26,0.179840052485699,1.18856847015335,0,0
"correlated",33,"cvc_max_lambda",33,0.0975132510398305,1.11565808436191,0.0909090909090909,0.101010101010101
"correlated",34,"cv_min",36,0.0750135269156635,1.11900528776261,0.230769230769231,0.256410256410256
"correlated",34,"cv_1se",27,0.164782746481047,1.18708070766506,0,0
"correlated",34,"cvc_max_lambda",33,0.0975132510398305,1.12476996531858,0.0909090909090909,0.101010101010101
"correlated",35,"cv_min",39,0.0577052775937964,1.03594800024078,0.428571428571429,0.253968253968254
"correlated",35,"cv_1se",30,0.126761592466485,1.07445601344183,0,0
"correlated",35,"cvc_max_lambda",37,0.0687329369489366,1.03804050832896,0.333333333333333,0.148148148148148
"correlated",36,"cv_min",41,0.048446919482736,1.11458229782494,0.534883720930233,0.335917312661499
"correlated",36,"cv_1se",31,0.116148338850154,1.1498107017904,0,0
"correlated",36,"cvc_max_lambda",33,0.0975132510398305,1.13674866857711,0.0476190476190476,0.0529100529100529
"correlated",37,"cv_min",35,0.0818680165596217,1.12797116991877,0.166666666666667,0.185185185185185
"correlated",37,"cv_1se",31,0.116148338850154,1.14344086803242,0,0
"correlated",37,"cvc_max_lambda",33,0.0975132510398305,1.13207193726318,0.0909090909090909,0.101010101010101
"correlated",38,"cv_min",37,0.0687329369489366,0.993206730577756,0.2,0.222222222222222
"correlated",38,"cv_1se",28,0.150986129966773,1.04512371263302,0,0
"correlated",38,"cvc_max_lambda",34,0.089348846947856,0.99733957229504,0.0476190476190476,0.0529100529100529
"correlated",39,"cv_min",34,0.089348846947856,1.02236187048491,0.0909090909090909,0.101010101010101
"correlated",39,"cv_1se",27,0.164782746481047,1.08274406536551,0,0
"correlated",39,"cvc_max_lambda",33,0.0975132510398305,1.02408830103949,0.0476190476190476,0.0529100529100529
"correlated",40,"cv_min",39,0.0577052775937964,1.01478200733495,0.487179487179487,0.313390313390313
"correlated",40,"cv_1se",28,0.150986129966773,1.06746955339283,0,0
"correlated",40,"cvc_max_lambda",33,0.0975132510398305,1.02499048396654,0.0909090909090909,0
"correlated",41,"cv_min",39,0.0577052775937964,0.893082235386448,0.393939393939394,0.202020202020202
"correlated",41,"cv_1se",31,0.116148338850154,0.936839905059209,0.0476190476190476,0.0529100529100529
"correlated",41,"cvc_max_lambda",37,0.0687329369489366,0.894090695352365,0.375,0.208333333333333
"correlated",42,"cv_min",36,0.0750135269156635,1.17324363234672,0.333333333333333,0.259259259259259
"correlated",42,"cv_1se",29,0.138344650330035,1.20900768182533,0,0
"correlated",42,"cvc_max_lambda",32,0.106423691554815,1.18515260448786,0.0476190476190476,0.0529100529100529
"correlated",43,"cv_min",36,0.0750135269156635,1.19213886750299,0.285714285714286,0.238095238095238
"correlated",43,"cv_1se",25,0.196273245644555,1.28268926296421,0.0476190476190476,0.0529100529100529
"correlated",43,"cvc_max_lambda",32,0.106423691554815,1.19827077626269,0.0476190476190476,0.0529100529100529
"correlated",44,"cv_min",36,0.0750135269156635,1.07851801216006,0.130434782608696,0.144927536231884
"correlated",44,"cv_1se",30,0.126761592466485,1.10447320242399,0,0
"correlated",44,"cvc_max_lambda",35,0.0818680165596217,1.07897465484583,0.0476190476190476,0.0529100529100529
"correlated",45,"cv_min",36,0.0750135269156635,1.04995526444409,0.2,0.177777777777778
"correlated",45,"cv_1se",30,0.126761592466485,1.08321692454914,0,0
"correlated",45,"cvc_max_lambda",35,0.0818680165596217,1.05140572983716,0.166666666666667,0.138888888888889
"correlated",46,"cv_min",36,0.0750135269156635,1.02907626327243,0.2,0.177777777777778
"correlated",46,"cv_1se",27,0.164782746481047,1.08427080676847,0,0
"correlated",46,"cvc_max_lambda",34,0.089348846947856,1.03083799891754,0.0476190476190476,0.0529100529100529
"correlated",47,"cv_min",37,0.0687329369489366,1.06676780236116,0.130434782608696,0.0483091787439614
"correlated",47,"cv_1se",27,0.164782746481047,1.14088582429757,0.0476190476190476,0
"correlated",47,"cvc_max_lambda",33,0.0975132510398305,1.07439947231721,0.0909090909090909,0
"correlated",48,"cv_min",37,0.0687329369489366,1.0865537180763,0.310344827586207,0.306513409961686
"correlated",48,"cv_1se",29,0.138344650330035,1.11987978839827,0.0476190476190476,0.0529100529100529
"correlated",48,"cvc_max_lambda",35,0.0818680165596217,1.089505012678,0.166666666666667,0.185185185185185
"correlated",49,"cv_min",39,0.0577052775937964,0.984369051040892,0.411764705882353,0.359477124183007
"correlated",49,"cv_1se",29,0.138344650330035,1.02864241099287,0,0
"correlated",49,"cvc_max_lambda",33,0.0975132510398305,0.997753466602112,0.0476190476190476,0.0529100529100529
"correlated",50,"cv_min",41,0.048446919482736,1.03123869151126,0.545454545454545,0.404040404040404
"correlated",50,"cv_1se",27,0.164782746481047,1.11780963134845,0,0
"correlated",50,"cvc_max_lambda",33,0.0975132510398305,1.05564528828264,0.0909090909090909,0.0505050505050505
"correlated",51,"cv_min",38,0.0629781962783572,1.03286109041502,0.333333333333333,0.222222222222222
"correlated",51,"cv_1se",30,0.126761592466485,1.068946458023,0.0476190476190476,0.0529100529100529
"correlated",51,"cvc_max_lambda",34,0.089348846947856,1.04158100126263,0.0909090909090909,0.0505050505050505
"correlated",52,"cv_min",35,0.0818680165596217,1.18477660974815,0.259259259259259,0.205761316872428
"correlated",52,"cv_1se",28,0.150986129966773,1.23297630072445,0,0
"correlated",52,"cvc_max_lambda",32,0.106423691554815,1.19464942740708,0.0909090909090909,0.0505050505050505
"correlated",53,"cv_min",41,0.048446919482736,1.13418182000525,0.487179487179487,0.427350427350427
"correlated",53,"cv_1se",26,0.179840052485699,1.2174986760427,0,0
"correlated",53,"cvc_max_lambda",33,0.0975132510398305,1.14119364457734,0.0909090909090909,0.101010101010101
"correlated",54,"cv_min",39,0.0577052775937964,1.01599549607078,0.375,0.243055555555556
"correlated",54,"cv_1se",27,0.164782746481047,1.08326480099562,0,0
"correlated",54,"cvc_max_lambda",35,0.0818680165596217,1.02172897201251,0.166666666666667,0.138888888888889
"correlated",55,"cv_min",38,0.0629781962783572,1.16882499703077,0.428571428571429,0.253968253968254
"correlated",55,"cv_1se",30,0.126761592466485,1.19148221188048,0,0
"correlated",55,"cvc_max_lambda",33,0.0975132510398305,1.17507771124587,0.130434782608696,0.0966183574879227
"correlated",56,"cv_min",36,0.0750135269156635,0.926136669838141,0.130434782608696,0.0966183574879227
"correlated",56,"cv_1se",28,0.150986129966773,0.978019524081549,0,0
"correlated",56,"cvc_max_lambda",34,0.089348846947856,0.929013259484778,0,0
"correlated",57,"cv_min",39,0.0577052775937964,1.07919983029449,0.459459459459459,0.45045045045045
"correlated",57,"cv_1se",26,0.179840052485699,1.1719306359204,0,0
"correlated",57,"cvc_max_lambda",33,0.0975132510398305,1.09580860948875,0.2,0.222222222222222
"correlated",58,"cv_min",38,0.0629781962783572,1.07988376672183,0.285714285714286,0.238095238095238
"correlated",58,"cv_1se",30,0.126761592466485,1.12422048813625,0.0476190476190476,0
"correlated",58,"cvc_max_lambda",34,0.089348846947856,1.08993682802516,0.166666666666667,0.138888888888889
"correlated",59,"cv_min",42,0.04439064791502,1.08983244038393,0.565217391304348,0.36231884057971
"correlated",59,"cv_1se",31,0.116148338850154,1.13925298663339,0.166666666666667,0.138888888888889
"correlated",59,"cvc_max_lambda",36,0.0750135269156635,1.10200443121401,0.333333333333333,0.148148148148148
"correlated",60,"cv_min",40,0.0528738398200432,1.11608393304971,0.473684210526316,0.292397660818713
"correlated",60,"cv_1se",30,0.126761592466485,1.14275009492543,0.0476190476190476,0
"correlated",60,"cvc_max_lambda",33,0.0975132510398305,1.12271310985841,0.0909090909090909,0
"correlated",61,"cv_min",34,0.089348846947856,1.20715959843869,0.0476190476190476,0.0529100529100529
"correlated",61,"cv_1se",26,0.179840052485699,1.27955475977794,0,0
"correlated",61,"cvc_max_lambda",33,0.0975132510398305,1.20791777632809,0,0
"correlated",62,"cv_min",38,0.0629781962783572,1.1373236089882,0.354838709677419,0.28673835125448
"correlated",62,"cv_1se",29,0.138344650330035,1.17488568225084,0,0
"correlated",62,"cvc_max_lambda",32,0.106423691554815,1.1540488444361,0.0909090909090909,0.0505050505050505
"correlated",63,"cv_min",34,0.089348846947856,1.07756433582913,0,0
"correlated",63,"cv_1se",30,0.126761592466485,1.09718350466465,0,0
"correlated",63,"cvc_max_lambda",32,0.106423691554815,1.08240209107063,0,0
"correlated",64,"cv_min",39,0.0577052775937964,0.95025089947583,0.310344827586207,0.229885057471264
"correlated",64,"cv_1se",30,0.126761592466485,0.999024253574582,0,0
"correlated",64,"cvc_max_lambda",36,0.0750135269156635,0.953939085367625,0.130434782608696,0.0483091787439614
"correlated",65,"cv_min",36,0.0750135269156635,1.17914305259185,0.310344827586207,0.268199233716475
"correlated",65,"cv_1se",30,0.126761592466485,1.20147304739578,0,0
"correlated",65,"cvc_max_lambda",33,0.0975132510398305,1.18429614917309,0,0
"correlated",66,"cv_min",38,0.0629781962783572,0.988998991588359,0.310344827586207,0.268199233716475
"correlated",66,"cv_1se",28,0.150986129966773,1.05683190284891,0,0
"correlated",66,"cvc_max_lambda",36,0.0750135269156635,0.991217785411995,0.166666666666667,0.138888888888889
"correlated",67,"cv_min",38,0.0629781962783572,1.06444543081994,0.310344827586207,0.306513409961686
"correlated",67,"cv_1se",32,0.106423691554815,1.09088507948393,0.0909090909090909,0.101010101010101
"correlated",67,"cvc_max_lambda",36,0.0750135269156635,1.06808653317214,0.259259259259259,0.246913580246914
"correlated",68,"cv_min",37,0.0687329369489366,1.03761376073759,0.333333333333333,0.259259259259259
"correlated",68,"cv_1se",27,0.164782746481047,1.1139193990151,0,0
"correlated",68,"cvc_max_lambda",34,0.089348846947856,1.0457316524568,0.2,0.177777777777778
"correlated",69,"cv_min",39,0.0577052775937964,1.01170927381944,0.285714285714286,0.158730158730159
"correlated",69,"cv_1se",29,0.138344650330035,1.05274609205465,0,0
"correlated",69,"cvc_max_lambda",35,0.0818680165596217,1.01571041612331,0.0476190476190476,0
"correlated",70,"cv_min",38,0.0629781962783572,1.19913793765903,0.333333333333333,0.259259259259259
"correlated",70,"cv_1se",27,0.164782746481047,1.2674900657913,0,0
"correlated",70,"cvc_max_lambda",32,0.106423691554815,1.20852349967905,0,0
"correlated",71,"cv_min",35,0.0818680165596217,1.13433966476598,0.2,0.133333333333333
"correlated",71,"cv_1se",29,0.138344650330035,1.16147939778853,0,0
"correlated",71,"cvc_max_lambda",32,0.106423691554815,1.14080720819903,0.0476190476190476,0
"correlated",72,"cv_min",38,0.0629781962783572,1.10394705981591,0.333333333333333,0.296296296296296
"correlated",72,"cv_1se",26,0.179840052485699,1.19115783101226,0,0
"correlated",72,"cvc_max_lambda",35,0.0818680165596217,1.10647560571329,0.2,0.177777777777778
"correlated",73,"cv_min",37,0.0687329369489366,1.08904332411049,0.411764705882353,0.359477124183007
"correlated",73,"cv_1se",29,0.138344650330035,1.12418392959961,0,0
"correlated",73,"cvc_max_lambda",34,0.089348846947856,1.09274092461745,0.130434782608696,0.0966183574879227
"correlated",74,"cv_min",38,0.0629781962783572,1.0412257367074,0.230769230769231,0.128205128205128
"correlated",74,"cv_1se",27,0.164782746481047,1.12097663652165,0,0
"correlated",74,"cvc_max_lambda",34,0.089348846947856,1.04704520859937,0.166666666666667,0.0925925925925926
"correlated",75,"cv_min",41,0.048446919482736,1.05086918384349,0.5,0.361111111111111
"correlated",75,"cv_1se",30,0.126761592466485,1.09095658031445,0,0
"correlated",75,"cvc_max_lambda",32,0.106423691554815,1.07340952846954,0,0
"correlated",76,"cv_min",38,0.0629781962783572,0.996743664417919,0.230769230769231,0.170940170940171
"correlated",76,"cv_1se",29,0.138344650330035,1.05902874222703,0,0
"correlated",76,"cvc_max_lambda",36,0.0750135269156635,1.0015644335735,0.2,0.133333333333333
"correlated",77,"cv_min",37,0.0687329369489366,1.04861344252496,0.285714285714286,0.277777777777778
"correlated",77,"cv_1se",28,0.150986129966773,1.10500411739657,0,0
"correlated",77,"cvc_max_lambda",34,0.089348846947856,1.05779076991891,0.130434782608696,0.144927536231884
"correlated",78,"cv_min",42,0.04439064791502,1.06119716773584,0.591836734693878,0.476190476190476
"correlated",78,"cv_1se",32,0.106423691554815,1.09995139568093,0.130434782608696,0.0483091787439614
"correlated",78,"cvc_max_lambda",34,0.089348846947856,1.09051450301636,0.230769230769231,0.128205128205128
"correlated",79,"cv_min",40,0.0528738398200432,1.0384493840853,0.473684210526316,0.350877192982456
"correlated",79,"cv_1se",29,0.138344650330035,1.09712134821694,0,0
"correlated",79,"cvc_max_lambda",34,0.089348846947856,1.0508924246457,0.166666666666667,0.0925925925925926
"correlated",80,"cv_min",36,0.0750135269156635,1.07043642083398,0.130434782608696,0.0966183574879227
"correlated",80,"cv_1se",27,0.164782746481047,1.13899092279617,0,0
"correlated",80,"cvc_max_lambda",34,0.089348846947856,1.07406628937527,0.0476190476190476,0
